"도시대기",대구,달성군,유가읍,35,35,42,35,34,25,21,19,20,23,-
"도시대기",대구,달성군,다사읍,33,32,41,37,31,22,17,16,19,20,37
"도시대기",대구,달성군,화원읍,31,31,38,33,31,21,19,17,15,19,34
"도시대기",인천,중구,신흥,45,42,48,51,37,23,26,18,29,39,52
"도시대기",인천,중구,운서,44,40,43,45,35,22,28,22,27,28,38
"도시대기",인천,중구,영종,35,33,41,42,31,21,27,22,28,31,43
"도시대기",인천,동구,송림,48,43,45,46,34,22,29,24,28,32,42
"도시대기",인천,남동구,구월동,37,35,40,42,29,20,21,16,24,28,39
"도시대기",인천,남동구,고잔,41,37,41,42,31,23,27,22,27,31,48
"도시대기",인천,남동구,논현,39,34,39,41,29,22,26,23,26,28,40
"도시대기",인천,남동구,서창,39,35,42,45,33,23,29,23,27,31,43
"도시대기",인천,부평구,부평,44,42,45,48,33,22,28,21,26,30,41
"도시대기",인천,부평구,삼산,41,35,38,39,28,18,23,18,24,27,37
"도시대기",인천,옹진군,영흥,37,34,41,42,30,20,24,19,28,30,41
"도시대기",인천,서구,연희,39,36,41,45,33,22,27,21,21,23,33
"도시대기",인천,서구,석남,36,34,36,37,27,17,22,18,21,24,32
"도시대기",인천,서구,검단,44,40,41,44,33,21,28,21,25,32,46
"도시대기",인천,서구,원당,45,40,42,48,34,24,33,22,28,31,43
"도시대기",인천,서구,청라,48,42,40,41,33,22,26,21,23,28,41
"도시대기",인천,계양구,계산,38,37,44,47,33,19,21,19,27,29,41
"도시대기",인천,계양구,효성,-,-,-,-,-,-,-,-,25**,28,40
"도시대기",인천,강화군,송해,40,37,38,43,32,19,26,21,25,29,38
"도시대기",인천,강화군,길상,47,41,43,45,32,20,29,23,27,31,43
"도시대기",인천,연수구,동춘,42,39,41,47,34,22,29,23,28,31,42
"도시대기",인천,연수구,송도,42,38,41,42,30,20,26,20,27,30,42
"도시대기",인천,연수구,아암,39,35,43,45,34,22,30,27,30,31,40
"도시대기",인천,미추홀구,숭의,51,45,46,46,31,19,25,19,25,29,41
"도시대기",인천,미추홀구,주안,41,38,41,43,31,20,25,20,25,29,40
"도시대기",광주,동구,서석동,31,33,38,32,28,18,17,14,17,19,28
"도시대기",광주,서구,농성동,27,28,31,29,27,20,17,14,20,25,35
"도시대기",광주,서구,유촌동,41,43,46,41,35,23,21,20,27,33,43
"도시대기",광주,북구,두암동,31,34,39,34,31,21,18,16,19,21,30
"도시대기",광주,북구,건국동,29,30,33,30,28,19,18,15,20,26,34
